,home_overall_rating,away_overall_rating,home_team_wins,home_team_draws,home_team_defeats,home_team_goals_diff,away_team_wins,away_team_draws,away_team_defeats,away_team_goals_diff,home_team_wins_against_eachother,home_team_goals_diff_agains_eachother,draws_against_eachother,away_team_wins_against_eachother,away_team_goals_diff_agains_eachother,bet_statistics_home,bet_statistics_draw,bet_statistics_away,Home_Win,Draw,Away_Win
0,740.0,704.0,1,3,1,-2,2,2,1,0,2,5,1,0,-5,15.18,32.0,40.71,1,0,0
0,647.0,706.0,1,0,4,-6,1,1,3,-6,2,3,0,1,-3,15.51,32.550000000000004,37.839999999999996,0,1,0
0,826.0,787.0,3,2,0,8,1,4,0,1,4,8,1,0,-8,12.49,38.46,63.75,1,0,0
0,754.0,763.0,1,0,4,-7,0,1,4,-11,2,-3,0,3,3,20.53,30.349999999999998,24.95,0,0,1
0,738.0,759.0,3,1,1,10,1,1,3,-2,2,2,2,1,-2,17.77,31.049999999999997,30.049999999999997,1,0,0
0,757.0,800.0,2,1,2,5,3,2,0,7,1,-6,1,3,6,34.0,31.4,16.42,1,0,0
0,770.0,752.0,1,3,1,2,4,1,0,7,1,-9,1,3,9,19.259999999999998,30.099999999999998,27.25,1,0,0
0,712.0,799.0,1,0,4,-3,3,1,1,3,0,-1,0,1,1,52.95,35.6,13.329999999999998,0,0,1
0,712.0,752.0,2,1,2,-1,1,0,4,-6,1,-3,0,2,3,17.17,30.9,32.800000000000004,0,0,1
0,744.0,789.0,3,1,1,3,4,0,1,2,0,-3,2,3,3,23.640000000000004,29.9,22.009999999999998,0,0,1
0,747.0,724.0,0,1,4,-6,1,0,4,-3,1,2,0,0,-2,12.12,40.959999999999994,72.5,0,0,1
0,706.0,759.0,1,1,3,-6,2,2,1,5,2,-1,1,2,1,38.28,32.6,15.6,0,0,1
0,802.0,826.0,3,1,1,4,3,2,0,5,1,1,4,0,-1,20.830000000000002,29.45,25.71,1,0,0
0,800.0,727.0,3,1,1,6,4,1,0,13,4,12,1,0,-12,11.52,45.65,83.25,1,0,0
0,741.0,687.0,2,1,2,-3,1,3,1,-3,0,-3,3,2,3,18.95,30.049999999999997,28.75,1,0,0
0,763.0,710.0,1,0,4,-10,1,1,3,-3,2,3,1,0,-3,11.720000000000002,44.5,77.25,1,0,0
0,781.0,744.0,1,3,1,0,2,1,2,3,2,0,1,2,0,17.119999999999997,30.699999999999996,33.2,0,0,1
0,708.0,746.0,1,0,1,-2,3,0,2,-1,0,0,0,0,0,25.909999999999997,30.150000000000002,19.98,1,0,0
0,754.0,719.0,1,3,1,0,2,2,1,-2,2,4,0,0,-4,12.879999999999999,36.91,58.65,1,0,0
0,830.0,660.0,4,1,0,11,4,1,0,8,3,6,1,0,-6,10.48,56.25,124.5,1,0,0
0,694.0,803.0,1,2,2,-3,2,2,1,3,0,-5,0,4,5,47.65,33.25,14.17,0,0,1
0,769.0,752.0,0,3,2,-6,0,3,2,-4,1,-2,1,2,2,13.9,34.15,48.05,1,0,0
0,772.0,717.0,2,2,1,3,0,0,5,-11,4,7,0,0,-7,11.93,40.43,75.75,1,0,0
0,747.0,764.0,3,0,2,3,3,0,2,6,1,-3,1,2,3,23.570000000000004,29.5,22.000000000000004,0,1,0
0,817.0,772.0,3,2,0,10,2,3,0,4,1,0,2,1,0,12.899999999999997,36.78,57.9,1,0,0
0,722.0,707.0,3,0,2,1,1,0,4,-3,0,0,2,0,0,17.23,30.2,32.3,0,0,1
0,816.0,755.0,2,2,1,0,0,1,4,-5,2,2,2,1,-2,11.809999999999999,42.75,76.75,0,1,0
0,710.0,749.0,1,1,3,-3,1,2,2,-4,1,1,1,1,-1,25.13,29.900000000000002,20.929999999999996,0,0,1
0,747.0,744.0,3,0,2,4,2,1,2,-4,2,0,1,2,0,13.990000000000002,34.449999999999996,48.25,1,0,0
0,723.0,702.0,1,0,4,-6,2,1,2,-1,0,-3,0,1,3,19.250000000000004,30.25,27.53,0,1,0
0,711.0,743.0,1,1,3,-3,4,0,1,10,0,-9,0,5,9,32.35,31.6,16.91,0,0,1
0,779.0,759.0,4,0,1,1,2,0,3,-1,2,1,2,1,-1,11.86,41.75,77.75,0,1,0
0,812.0,761.0,4,0,1,6,2,2,1,3,3,5,2,0,-5,12.17,40.589999999999996,67.75,0,1,0
0,807.0,768.0,3,1,1,8,2,0,3,-6,3,5,1,1,-5,12.31,40.489999999999995,65.5,1,0,0
0,774.0,747.0,1,2,2,-1,3,0,2,2,0,-5,3,2,5,16.259999999999998,31.4,36.25,0,0,1
0,753.0,781.0,0,2,3,-4,1,1,3,-5,3,2,0,2,-2,18.85,30.400000000000002,28.150000000000006,1,0,0
0,754.0,641.0,2,2,1,3,0,1,4,-7,2,6,1,0,-6,11.79,43.25,75.75,1,0,0
0,757.0,713.0,1,1,3,-2,1,1,3,-5,1,2,0,0,-2,13.82,35.25,47.8,0,0,1
0,744.0,777.0,2,1,2,0,2,0,3,-4,2,-4,0,3,4,21.859999999999996,30.099999999999998,23.58,1,0,0
0,744.0,804.0,4,0,1,9,2,2,1,0,0,-14,0,5,14,39.19,32.65,15.290000000000001,0,0,1
0,711.0,796.0,2,1,2,-1,4,1,0,7,0,-5,1,2,5,55.15,36.91,13.11,0,1,0
0,773.0,755.0,3,1,1,0,4,0,1,6,3,4,0,2,-4,15.68,32.65,37.129999999999995,1,0,0
0,686.0,810.0,2,1,2,-1,4,0,1,10,0,-10,1,4,10,49.05,35.35,13.740000000000002,0,0,1
0,750.0,708.0,3,0,2,2,0,1,4,-8,2,1,2,1,-1,10.910000000000002,52.25,96.5,1,0,0
0,747.0,818.0,3,0,2,0,3,2,0,5,0,-6,0,5,6,27.650000000000002,31.450000000000003,18.700000000000003,0,0,1
0,710.0,776.0,0,1,4,-12,4,1,0,6,0,-12,0,5,12,79.25,44.83,11.670000000000002,1,0,0
0,714.0,753.0,0,1,4,-8,1,2,2,0,1,0,1,1,0,35.36,32.6,16.090000000000003,0,1,0
0,743.0,703.0,3,0,2,4,1,2,2,-2,0,-1,2,1,1,13.52,36.55,50.9,1,0,0
0,761.0,752.0,3,1,1,6,1,1,3,-1,2,-2,0,3,2,13.059999999999999,38.11,54.65,1,0,0
0,810.0,716.0,4,0,1,7,2,1,2,-3,0,0,1,0,0,10.23,66.0,130.5,1,0,0
0,776.0,686.0,2,0,3,-2,2,1,2,2,2,3,2,1,-3,15.6,32.45,38.95,1,0,0
0,766.0,737.0,1,0,4,-8,2,1,2,-1,2,2,2,1,-2,14.180000000000001,34.55,46.95,1,0,0
0,750.0,816.0,3,0,2,6,2,2,1,1,1,-12,1,3,12,30.4,31.1,17.9,1,0,0
0,719.0,778.0,2,1,2,-3,1,0,4,-7,0,-2,0,1,2,29.299999999999997,31.05,18.200000000000003,1,0,0
0,820.0,710.0,3,2,0,5,1,1,3,-9,5,9,0,0,-9,9.79,77.5,172.5,1,0,0
0,752.0,807.0,1,2,2,0,4,0,1,8,2,-4,0,3,4,46.5,35.980000000000004,13.85,0,0,1
0,648.0,740.0,0,2,3,-7,3,0,2,7,0,-4,1,2,4,40.71,34.85,14.7,1,0,0
0,748.0,742.0,1,1,3,-4,3,0,2,3,1,-7,1,3,7,25.979999999999997,29.97,20.33,0,0,1
0,802.0,750.0,2,1,2,-1,2,0,3,-3,3,5,2,0,-5,10.639999999999997,57.0,106.0,1,0,0
0,771.0,702.0,3,1,1,4,0,2,3,-5,2,3,0,1,-3,11.69,44.0,79.75,1,0,0
0,749.0,760.0,3,0,2,0,3,0,2,1,0,-8,1,4,8,17.39,31.9,30.8,0,0,1
0,686.0,761.0,2,0,3,0,4,1,0,11,0,-6,2,3,6,23.620000000000005,30.85,21.509999999999994,1,0,0
0,710.0,751.0,1,0,4,-13,1,1,3,-4,2,-2,0,3,2,28.450000000000003,31.4,18.36,0,0,1
0,684.0,683.0,3,1,1,3,1,2,2,1,1,0,3,1,0,16.02,32.0,36.16,0,1,0
0,741.0,749.0,3,0,2,2,2,0,3,-3,3,6,1,1,-6,15.120000000000001,33.400000000000006,39.53999999999999,1,0,0
0,744.0,684.0,3,0,2,9,2,0,3,4,1,-4,1,3,4,15.299999999999999,32.550000000000004,40.2,0,1,0
0,705.0,648.0,0,2,3,-8,1,1,3,-6,0,-1,0,1,1,12.240000000000002,39.98,66.5,1,0,0
0,765.0,773.0,1,0,4,-8,3,1,1,6,1,-5,0,4,5,20.31,30.45,25.48,1,0,0
0,751.0,716.0,2,0,3,-2,3,1,1,1,1,2,0,0,-2,16.17,31.800000000000004,35.55,0,0,1
0,773.0,804.0,3,0,2,2,2,1,2,-1,0,-7,1,4,7,35.56,32.75,15.92,0,1,0
0,807.0,820.0,5,0,0,10,3,2,0,7,3,5,1,1,-5,16.64,31.55,33.8,1,0,0
0,707.0,754.0,0,0,5,-12,2,2,1,1,2,0,1,1,0,34.400000000000006,31.4,16.490000000000002,0,0,1
0,753.0,722.0,0,2,3,-6,3,0,2,2,1,2,1,0,-2,16.04,30.799999999999997,36.63,1,0,0
0,736.0,741.0,3,1,1,3,2,1,2,0,2,0,0,2,0,17.83,30.400000000000002,30.8,1,0,0
0,725.0,769.0,2,0,3,-4,1,2,2,-4,1,-1,1,2,1,23.26,29.95,22.01,0,1,0
0,772.0,707.0,1,3,1,1,2,0,1,0,0,0,0,0,0,11.510000000000002,44.5,84.5,0,1,0
0,800.0,755.0,3,2,0,7,3,1,1,6,1,-2,2,1,2,13.53,34.25,54.75,1,0,0
0,760.0,717.0,2,1,2,3,1,1,3,-6,1,1,3,0,-1,12.639999999999999,37.830000000000005,62.85,1,0,0
0,717.0,830.0,2,1,2,-3,4,1,0,12,0,-9,0,2,9,84.25,44.0,11.55,0,0,1
0,707.0,821.0,2,0,3,-1,4,1,0,12,0,-14,0,4,14,73.7,40.46,12.000000000000002,0,1,0
0,708.0,747.0,2,1,1,0,2,1,2,2,0,0,0,0,0,23.53,29.55,22.28,1,0,0
0,716.0,813.0,2,0,3,-2,3,2,0,9,0,-3,0,2,3,71.45,38.1,12.27,0,0,1
0,835.0,675.0,3,2,0,10,2,1,2,-2,2,6,1,1,-6,10.539999999999997,55.0,118.0,1,0,0
0,766.0,744.0,1,2,2,-4,1,1,3,-7,2,-1,0,2,1,12.709999999999999,38.3,59.65,1,0,0
0,844.0,715.0,4,1,0,13,0,0,5,-12,3,12,0,1,-12,9.540000000000001,86.0,221.0,1,0,0
0,718.0,720.0,1,1,3,-5,1,1,3,-9,1,-1,0,1,1,15.510000000000002,31.6,38.870000000000005,0,1,0
0,760.0,775.0,3,2,0,6,2,1,2,-1,2,3,2,0,-3,18.400000000000002,29.8,29.48,1,0,0
0,762.0,778.0,1,1,3,-4,3,1,1,9,0,-5,1,3,5,25.41,29.799999999999997,20.48,1,0,0
0,772.0,759.0,0,4,1,-2,3,1,1,2,4,7,0,0,-7,14.2,32.85,48.0,0,0,1
0,719.0,759.0,1,1,3,-9,2,2,1,1,1,0,0,1,0,31.450000000000003,30.9,17.520000000000003,1,0,0
0,763.0,701.0,3,2,0,5,3,1,1,1,0,0,0,0,0,12.29,39.58,67.0,1,0,0
0,747.0,764.0,1,0,4,-8,2,1,2,0,0,-9,1,3,9,20.200000000000003,30.35,25.470000000000002,0,1,0
0,717.0,719.0,0,0,5,-13,1,2,2,-3,1,-2,2,1,2,23.69,30.150000000000002,21.709999999999997,0,0,1
0,742.0,782.0,2,1,2,-1,0,3,2,-3,1,-1,1,2,1,27.23,29.849999999999998,19.350000000000005,0,0,1
0,760.0,836.0,3,1,1,2,4,1,0,12,1,-3,1,2,3,45.7,32.8,14.42,0,1,0
0,774.0,723.0,2,0,3,-2,1,0,4,-4,1,1,1,0,-1,12.719999999999999,36.95,62.75,1,0,0
0,747.0,812.0,1,1,3,-1,3,2,0,8,0,-7,0,4,7,48.75,33.5,14.020000000000003,0,1,0
0,775.0,835.0,2,1,2,3,4,1,0,12,0,-6,2,2,6,38.830000000000005,32.45,15.389999999999999,0,0,1
0,753.0,760.0,2,2,1,2,3,1,1,2,1,0,2,1,0,16.25,31.25,35.68,0,1,0
0,806.0,838.0,3,2,0,8,5,0,0,13,1,-5,0,3,5,24.11,29.4,21.88,0,1,0
0,830.0,763.0,3,2,0,10,4,1,0,7,4,7,0,0,-7,12.23,39.059999999999995,67.25,0,1,0
0,782.0,789.0,1,2,2,-2,3,0,2,1,3,4,0,1,-4,16.21,31.049999999999997,36.08,1,0,0
0,723.0,749.0,2,2,1,1,0,2,3,-4,0,-7,1,3,7,18.35,31.099999999999994,28.6,1,0,0
0,700.0,747.0,3,1,1,2,0,1,4,-10,0,0,0,0,0,21.13,29.95,24.17,0,0,1
0,657.0,719.0,1,0,4,-4,1,1,3,-11,0,0,0,0,0,18.31,30.449999999999996,29.299999999999997,1,0,0
0,762.0,719.0,2,1,2,0,0,0,5,-12,2,1,0,2,-1,12.729999999999997,37.36,60.75,1,0,0
0,734.0,763.0,1,1,3,-3,1,1,3,0,2,1,1,1,-1,24.61,29.599999999999998,21.179999999999996,1,0,0
0,743.0,719.0,1,1,3,-6,0,0,5,-11,2,1,1,1,-1,12.9,37.209999999999994,60.45,0,1,0
0,762.0,738.0,3,1,1,3,1,1,3,-2,1,-1,2,1,1,17.63,30.349999999999998,31.55,1,0,0
0,704.0,756.0,2,1,2,-1,2,2,1,0,0,0,0,0,0,28.250000000000004,30.4,18.85,0,0,1
0,809.0,757.0,3,2,0,8,4,1,0,7,3,8,1,0,-8,14.329999999999998,32.95,47.5,1,0,0
0,782.0,747.0,2,1,2,-1,0,2,3,-4,3,4,0,1,-4,12.969999999999997,37.1,57.4,1,0,0
0,718.0,765.0,1,1,3,-6,1,1,3,-2,1,0,0,1,0,27.0,30.2,19.55,0,1,0
0,846.0,788.0,4,1,0,11,2,0,3,-2,2,4,1,1,-4,10.779999999999998,53.25,104.25,0,0,1
0,830.0,661.0,2,3,0,4,1,0,4,-4,1,2,1,0,-2,10.22,62.75,141.0,1,0,0
0,760.0,718.0,2,2,1,2,3,2,0,4,2,3,1,1,-3,14.25,33.85,46.65,0,1,0
0,841.0,746.0,3,1,1,7,4,1,0,7,3,12,1,0,-12,10.689999999999998,53.35,111.0,1,0,0
0,774.0,718.0,2,0,3,-4,1,2,2,-5,2,5,0,0,-5,12.809999999999999,37.06,61.0,0,1,0
0,765.0,813.0,1,1,3,-2,3,2,0,7,1,-1,2,1,1,31.1,30.95,17.72,0,0,1
0,723.0,708.0,2,3,0,3,1,1,3,-4,0,0,0,0,0,14.330000000000002,34.2,44.949999999999996,1,0,0
0,661.0,779.0,1,0,4,-6,3,1,1,2,0,-2,1,1,2,39.4,31.25,15.670000000000002,0,0,1
0,713.0,828.0,0,1,4,-8,2,3,0,5,0,-8,0,4,8,96.0,49.75,11.05,0,0,1
0,763.0,766.0,3,1,1,4,1,3,1,0,2,1,0,2,-1,16.67,31.599999999999998,33.85,1,0,0
0,746.0,738.0,0,1,4,-5,1,1,3,-2,2,4,2,0,-4,18.95,30.45,27.830000000000002,1,0,0
0,756.0,738.0,3,2,0,4,1,2,2,-3,2,2,0,2,-2,14.999999999999998,32.2,42.480000000000004,1,0,0
0,694.0,749.0,3,1,1,3,3,1,1,10,1,0,0,1,0,32.35,30.65,17.38,0,0,1
0,642.0,743.0,1,1,3,-6,2,0,3,-3,0,-3,1,3,3,26.080000000000002,29.849999999999998,20.259999999999998,0,1,0
0,753.0,744.0,1,3,1,2,2,1,2,5,1,0,3,1,0,14.98,33.1,41.33,0,1,0
0,696.0,668.0,1,0,4,-9,4,0,1,8,0,-4,0,2,4,27.25,29.95,19.5,0,1,0
0,749.0,751.0,2,2,1,2,2,1,2,1,2,1,1,2,-1,19.15,30.0,28.05,1,0,0
0,693.0,802.0,1,2,2,-5,5,0,0,9,0,-16,0,4,16,82.5,43.2,11.690000000000001,0,0,1
0,736.0,735.0,1,0,4,-7,1,0,4,-6,3,3,1,1,-3,17.05,30.9,33.0,0,1,0
0,761.0,795.0,2,1,2,1,2,2,1,1,0,-7,2,3,7,24.12,29.85,21.43,1,0,0
0,750.0,792.0,1,1,3,-5,2,2,1,3,1,-8,0,4,8,42.5,32.35,14.999999999999998,0,0,1
0,714.0,732.0,1,1,3,-6,3,0,2,1,1,-5,0,3,5,21.389999999999997,30.400000000000002,24.46,1,0,0
0,712.0,707.0,0,1,4,-11,2,0,3,-5,2,4,0,0,-4,29.55,31.15,18.23,1,0,0
0,691.0,749.0,0,1,4,-7,2,2,1,2,1,-2,0,1,2,45.18,34.25,14.349999999999998,0,0,1
0,677.0,745.0,2,0,3,-2,0,0,5,-7,2,6,2,1,-6,15.49,32.8,38.83,1,0,0
0,741.0,766.0,2,1,2,2,2,3,0,6,2,-4,0,3,4,18.700000000000003,31.199999999999996,28.150000000000006,0,0,1
0,823.0,753.0,1,3,1,0,3,0,2,6,4,9,1,0,-9,12.809999999999997,38.68,60.75,0,1,0
0,771.0,750.0,4,1,0,8,3,0,2,-6,4,5,0,1,-5,11.160000000000002,48.9,94.25,1,0,0
0,751.0,810.0,3,0,2,0,2,2,1,6,0,-8,1,4,8,34.15,32.2,16.48,0,1,0
0,759.0,818.0,3,1,1,4,3,2,0,9,0,-6,1,4,6,48.449999999999996,34.699999999999996,13.96,0,1,0
0,732.0,719.0,3,0,2,1,1,0,4,-8,2,1,1,1,-1,13.209999999999999,38.019999999999996,53.5,1,0,0
0,740.0,814.0,2,0,3,-8,0,4,1,-1,0,-8,2,3,8,43.010000000000005,35.15,14.57,0,0,1
0,688.0,707.0,0,1,4,-8,1,0,4,-9,0,0,0,0,0,35.629999999999995,31.75,16.39,1,0,0
0,766.0,744.0,2,3,0,6,3,0,2,0,1,0,2,2,0,14.469999999999999,34.75,44.08,1,0,0
0,811.0,818.0,2,3,0,7,3,2,0,9,2,3,3,0,-3,21.16,30.15,25.2,0,1,0
0,714.0,758.0,1,1,3,-5,3,2,0,8,1,-1,2,1,1,30.6,30.999999999999996,17.87,0,0,1
0,754.0,752.0,3,1,1,3,2,1,2,4,1,-5,1,3,5,20.759999999999998,30.499999999999996,25.5,1,0,0
0,742.0,743.0,0,0,5,-7,1,1,3,-2,1,-3,2,2,3,20.509999999999998,29.900000000000002,25.92,1,0,0
0,749.0,762.0,3,2,0,5,4,1,0,5,1,-3,1,3,3,31.65,31.049999999999997,17.64,0,0,1
0,718.0,688.0,1,0,4,-7,1,1,3,-5,1,0,0,1,0,14.680000000000001,33.55,43.33,0,1,0
0,732.0,757.0,3,0,2,2,3,2,0,4,2,7,3,0,-7,23.17,30.150000000000002,22.63,1,0,0
0,743.0,766.0,2,0,3,-7,2,3,0,7,1,0,3,1,0,23.400000000000002,30.95,22.1,0,0,1
0,694.0,754.0,1,0,4,-9,3,1,1,7,1,1,0,1,-1,27.25,30.650000000000002,19.450000000000003,0,1,0
0,813.0,713.0,1,4,0,4,1,1,3,-2,2,5,2,0,-5,10.120000000000001,64.3,162.0,1,0,0
0,754.0,836.0,1,0,4,-4,1,3,1,3,3,0,0,2,0,45.65,34.7,14.2,1,0,0
0,767.0,682.0,4,1,0,5,3,0,2,-1,4,9,0,1,-9,11.28,47.85,88.5,1,0,0
0,754.0,742.0,1,1,3,-6,1,0,4,-4,1,-2,2,2,2,12.530000000000001,39.74,62.5,0,0,1
0,808.0,748.0,3,2,0,9,3,1,1,4,5,12,0,0,-12,11.06,49.75,97.5,1,0,0
0,713.0,809.0,1,1,3,-5,3,2,0,6,0,-12,1,3,12,79.0,44.55,11.71,0,0,1
0,742.0,749.0,2,0,3,-1,2,0,3,-2,1,2,2,2,-2,14.99,32.400000000000006,42.98,0,0,1
0,766.0,701.0,3,2,0,8,0,1,4,-11,2,3,0,0,-3,12.359999999999998,39.8,67.0,0,1,0
0,744.0,808.0,3,0,2,1,2,3,0,8,0,-10,1,4,10,35.85,31.800000000000004,16.28,0,1,0
0,830.0,732.0,1,2,2,1,3,0,2,2,4,15,1,0,-15,10.49,56.5,129.5,0,1,0
0,723.0,738.0,2,0,3,-6,2,0,3,-1,3,1,0,2,-1,18.900000000000002,30.2,28.680000000000003,0,1,0
0,762.0,755.0,2,2,1,1,1,1,3,-6,0,-5,3,2,5,18.6,30.949999999999996,29.18,0,0,1
0,754.0,712.0,2,2,1,6,1,1,3,-5,3,4,1,0,-4,10.469999999999999,59.5,123.0,1,0,0
0,688.0,767.0,1,2,2,-4,4,0,1,3,1,1,1,0,-1,88.5,44.5,11.510000000000002,0,1,0
0,767.0,723.0,4,1,0,7,1,1,3,-4,3,-1,0,2,1,11.600000000000001,45.0,84.5,1,0,0
0,730.0,756.0,3,1,1,3,3,2,0,8,1,-4,1,3,4,23.150000000000002,30.349999999999998,22.650000000000002,0,1,0
0,719.0,714.0,1,1,3,-4,1,1,3,-5,1,0,0,1,0,19.05,30.3,28.73,0,0,1
0,749.0,744.0,2,0,3,-2,2,1,2,-1,3,3,0,2,-3,21.349999999999998,29.950000000000003,25.08,1,0,0
0,811.0,754.0,3,2,0,6,2,2,1,6,3,5,2,0,-5,11.680000000000001,45.0,78.0,1,0,0
0,701.0,747.0,0,2,3,-8,2,1,2,1,0,-4,0,2,4,29.679999999999996,30.599999999999998,18.5,0,0,1
0,688.0,657.0,1,2,2,-3,1,1,3,-9,0,-5,0,2,5,28.580000000000002,30.5,19.05,0,1,0
0,675.0,811.0,2,0,3,0,1,3,1,2,0,-9,1,4,9,52.75,36.150000000000006,13.62,0,0,1
0,815.0,753.0,2,3,0,8,2,1,2,-3,5,7,0,0,-7,11.16,50.5,95.0,0,1,0
0,744.0,719.0,1,1,3,-4,1,1,3,-1,1,-1,1,2,1,11.43,45.45,93.0,1,0,0
0,757.0,675.0,2,2,1,2,2,0,3,-2,3,5,1,1,-5,14.15,33.75,48.8,0,1,0
0,725.0,737.0,1,2,2,-6,2,2,1,1,1,-2,1,3,2,19.53,30.8,27.299999999999997,1,0,0
0,711.0,743.0,2,0,3,-4,2,0,3,-3,1,0,2,1,0,22.860000000000003,30.349999999999998,22.849999999999998,0,0,1
0,824.0,688.0,2,2,1,5,1,2,2,-3,1,3,1,0,-3,9.76,78.0,213.0,1,0,0
0,747.0,811.0,2,1,2,-2,3,2,0,10,2,-9,1,2,9,30.75,30.599999999999998,18.1,1,0,0
0,753.0,702.0,1,2,2,-4,0,2,3,-5,1,-1,0,1,1,14.28,33.0,49.0,1,0,0
0,732.0,813.0,1,1,3,-5,1,4,0,4,0,-5,3,2,5,38.26,32.3,15.790000000000001,0,0,1
0,756.0,765.0,3,2,0,8,4,1,0,7,0,-9,1,4,9,27.5,30.799999999999997,19.55,1,0,0
0,723.0,744.0,1,2,2,-4,1,1,3,1,1,-7,1,3,7,22.36,30.2,23.250000000000004,1,0,0
0,813.0,675.0,2,3,0,8,2,1,2,-1,3,4,2,0,-4,10.45,57.5,139.5,1,0,0
0,767.0,709.0,3,1,1,2,1,0,4,-7,3,7,0,1,-7,10.100000000000001,65.0,168.5,1,0,0
0,686.0,766.0,1,3,1,-2,3,2,0,9,1,-1,0,1,1,52.5,37.36,13.379999999999999,0,0,1
0,810.0,738.0,3,1,1,8,2,2,1,0,2,2,1,2,-2,10.24,62.5,152.0,1,0,0
0,721.0,747.0,1,1,3,-6,3,0,2,0,0,-6,3,2,6,26.6,30.65,19.75,0,1,0
0,704.0,813.0,0,2,3,-6,3,1,1,8,0,-7,0,2,7,65.25,39.559999999999995,12.49,0,0,1
0,721.0,749.0,0,1,4,-11,3,0,2,-1,0,-9,1,3,9,36.13,32.35,16.080000000000002,1,0,0
0,753.0,751.0,2,1,2,0,2,2,1,2,3,1,0,2,-1,18.02,30.65,31.0,0,1,0
0,711.0,703.0,1,0,4,-10,0,2,3,-6,0,0,0,0,0,22.230000000000004,29.949999999999996,23.790000000000003,0,0,1
0,744.0,760.0,1,1,3,0,1,2,2,-1,2,3,0,3,-3,16.65,31.5,34.879999999999995,0,0,1
0,747.0,680.0,3,0,2,1,0,3,2,-8,2,4,0,0,-4,11.19,48.0,94.0,1,0,0
0,678.0,718.0,1,1,3,-5,1,1,3,-7,2,2,1,1,-2,12.86,37.78,62.25,1,0,0
0,751.0,718.0,1,3,1,-4,1,2,2,-4,2,1,2,1,-1,14.180000000000001,34.45,48.35,1,0,0
0,817.0,715.0,3,1,1,5,2,2,1,2,2,2,1,2,-2,10.52,59.5,121.5,1,0,0
0,739.0,759.0,1,2,2,-3,3,1,1,5,0,-2,3,2,2,38.08,32.7,15.770000000000001,1,0,0
0,750.0,817.0,3,1,1,6,3,2,0,10,1,-3,1,3,3,24.63,30.599999999999998,21.459999999999997,1,0,0
0,765.0,810.0,3,2,0,10,4,0,1,9,1,-2,2,2,2,30.400000000000002,32.25,17.82,0,0,1
0,736.0,751.0,2,2,1,1,4,0,1,9,0,-6,2,3,6,17.63,31.2,31.45,0,1,0
0,720.0,756.0,1,0,4,-8,2,2,1,5,2,-3,1,2,3,40.16,33.85,15.19,0,0,1
0,814.0,699.0,2,2,1,5,1,1,3,-4,3,6,0,0,-6,10.94,50.5,108.5,1,0,0
0,691.0,741.0,0,2,3,-15,1,2,2,-3,1,-3,0,2,3,35.4,31.6,16.539,1,0,0
0,735.0,810.0,0,2,3,-7,4,0,1,10,0,-4,1,4,4,58.4,38.11,12.923999999999998,0,1,0
0,750.0,748.0,2,2,1,1,1,1,3,-4,2,1,2,1,-1,14.197,33.949999999999996,47.95,0,0,1
0,730.0,732.0,1,0,4,-9,4,1,0,8,1,-7,1,3,7,58.0,37.010000000000005,13.113999999999999,1,0,0
0,762.0,823.0,2,1,2,1,4,1,0,11,1,-5,1,3,5,21.650000000000002,30.099999999999998,24.604999999999997,0,1,0
0,749.0,747.0,2,2,1,-3,1,1,3,2,1,-5,0,4,5,14.870000000000001,33.400000000000006,42.85,1,0,0
0,810.0,747.0,3,1,1,8,2,2,1,4,3,4,2,0,-4,10.879999999999999,52.3,106.5,1,0,0
0,748.0,730.0,3,1,1,7,0,2,3,-7,4,8,0,1,-8,13.530000000000001,36.730000000000004,51.95,1,0,0
0,730.0,719.0,1,1,3,-6,1,0,4,-8,3,3,0,2,-3,14.190000000000001,34.9,46.35,0,1,0
0,747.0,693.0,1,0,4,1,1,1,3,-12,2,4,0,1,-4,11.470000000000002,46.25,88.5,1,0,0
0,751.0,755.0,3,1,1,8,1,2,2,-1,1,-5,0,4,5,35.43,32.15,16.400000000000002,1,0,0
0,742.0,810.0,3,1,1,3,4,1,0,11,0,-7,2,3,7,27.2,30.549999999999997,19.900000000000002,1,0,0
0,705.0,730.0,1,0,4,-9,2,0,3,-7,0,-7,0,3,7,14.62,33.65,44.65,1,0,0
0,814.0,756.0,3,1,1,10,2,2,1,-3,3,7,2,0,-7,12.479999999999999,39.98,64.0,1,0,0
0,745.0,741.0,2,1,2,-2,2,2,1,1,1,-4,2,2,4,17.7,31.4,31.500000000000004,1,0,0
0,784.0,745.0,3,1,1,4,3,0,2,3,2,1,0,3,-1,15.89,31.85,37.65,1,0,0
0,731.0,642.0,1,1,3,-5,1,2,2,-3,3,6,0,1,-6,13.76,34.980000000000004,49.55,1,0,0
0,806.0,696.0,2,1,2,-1,1,1,3,-5,2,6,0,0,-6,10.389999999999999,60.25,124.0,1,0,0
0,749.0,750.0,3,1,1,8,3,1,1,3,2,2,1,2,-2,15.680000000000001,33.0,37.39,1,0,0
0,740.0,694.0,2,1,2,1,1,1,3,-8,2,5,2,0,-5,13.529999999999998,35.2,53.25,0,1,0
0,657.0,749.0,3,1,1,4,1,0,4,-6,4,11,1,0,-11,14.989999999999998,33.75,40.39,1,0,0
0,804.0,745.0,5,0,0,10,1,3,1,2,4,8,0,1,-8,10.930000000000001,52.25,96.75,1,0,0
0,754.0,665.0,2,1,2,2,0,1,4,-8,4,7,1,0,-7,14.850000000000001,34.129999999999995,41.53,1,0,0
